1.727766106113692857e-01,-1.399939696177357362e+00
1.783619743248847922e-01,-1.399922835753103501e+00
1.839525898985541752e-01,-1.399904369904983348e+00
1.895486121283077585e-01,-1.399884245945303585e+00
1.951501789719878033e-01,-1.399862291558820360e+00
2.007574430656029474e-01,-1.399838451136922179e+00
2.063705566458177709e-01,-1.399812667526681542e+00
2.119896893889784417e-01,-1.399784999898636917e+00
2.176149208368088894e-01,-1.399754916628547674e+00
2.232464541238381728e-01,-1.399722709760188977e+00
2.288844205427938983e-01,-1.399688198353008506e+00
2.345289490836040269e-01,-1.399651200241195159e+00
2.401801865876696807e-01,-1.399611649546524283e+00
2.458382794240212554e-01,-1.399569478886955931e+00
2.516744352923648842e-01,-1.400476516034323993e+00
2.573540347415305130e-01,-1.400447915108302688e+00
2.630410777320130733e-01,-1.400416439639855959e+00
2.687356410072655466e-01,-1.400381664141256532e+00
2.744378869671918464e-01,-1.400343630643229531e+00
2.801479325428226086e-01,-1.400302145575075485e+00
2.858659161259235471e-01,-1.400257131078253447e+00
2.915919512484358989e-01,-1.400208391143746844e+00
2.973261738044779001e-01,-1.400155845315744996e+00
3.030687443338583864e-01,-1.400099528222134238e+00
3.088197219106708080e-01,-1.400039007023423876e+00
3.145792640650612593e-01,-1.399974313907331958e+00
3.203475029620166947e-01,-1.399905363046815676e+00
3.261245160567536328e-01,-1.399831835012626646e+00
3.319104865505071444e-01,-1.399753873806666604e+00
3.377054608613219155e-01,-1.399671041766306967e+00
3.435095929622308808e-01,-1.399583364260555518e+00
3.493230091297003792e-01,-1.399490749193278205e+00
3.551457763340307161e-01,-1.399392872014645572e+00
3.613190620034206768e-01,-1.400611660984143469e+00
3.671710473654413720e-01,-1.400520536799848781e+00
3.730328302496165316e-01,-1.400423574129194604e+00
3.789045589457835650e-01,-1.400320789818966238e+00
3.847862880861807611e-01,-1.400211854083185825e+00
3.906781961380919044e-01,-1.400096896125386570e+00
3.965803020064079254e-01,-1.399975469377413573e+00
4.024927502238029309e-01,-1.399847585790647608e+00
4.084156529995927598e-01,-1.399713141100734859e+00
4.143490541177204944e-01,-1.399571801169700036e+00
4.202930273067725375e-01,-1.399423345843052502e+00
4.262477479586744278e-01,-1.399267896382989207e+00
4.326892092630746922e-01,-1.400645818740276827e+00
4.386771776707888426e-01,-1.400491349009920672e+00
4.446762339544477749e-01,-1.400329147733244906e+00
4.506864427066206713e-01,-1.400158989414137300e+00
4.567079029096774989e-01,-1.399980761279000951e+00
4.627406379085035604e-01,-1.399794123013152314e+00
4.687847802617357007e-01,-1.399599073430684237e+00
4.748403868789330406e-01,-1.399395383831997908e+00
4.809075120694212835e-01,-1.399182824977562634e+00
4.875766558404234785e-01,-1.400657342959162444e+00
4.936796949712148885e-01,-1.400441224113534000e+00
4.997945659221225689e-01,-1.400215583476263737e+00
5.059213540282577748e-01,-1.399980300752008189e+00
5.120601028108816566e-01,-1.399735142616091998e+00
5.182108531662883433e-01,-1.399479875320114086e+00
5.243736851980467240e-01,-1.399214376342364563e+00
5.312358141384294630e-01,-1.400750346493540244e+00
5.374363534052368774e-01,-1.400477436256781116e+00
5.436492390935311336e-01,-1.400193621451298442e+00
5.498744575753152786e-01,-1.399898553834939552e+00
5.561121669108392007e-01,-1.399592328684920339e+00
5.623622610149763279e-01,-1.399274375255115110e+00
5.694000248675440412e-01,-1.400851779919438878e+00
5.756891443507723416e-01,-1.400522913936039116e+00
5.819909561305657286e-01,-1.400181854027568340e+00
5.883054764516914004e-01,-1.399828359626739571e+00
5.946327655174704629e-01,-1.399462299692891598e+00
6.009727884961443278e-01,-1.399083323218871966e+00
6.081921436989093932e-01,-1.400686975177282800e+00
6.145722473475876413e-01,-1.400293413052611013e+00
6.209653540854787046e-01,-1.399886453650702300e+00
6.273713213187178672e-01,-1.399465526891340739e+00
6.337903429977334024e-01,-1.399030825027183678e+00
6.411684895299641918e-01,-1.400648819185092098e+00
6.476283358323505768e-01,-1.400196382168128695e+00
6.541012239329517808e-01,-1.399729136590768253e+00
6.605872442495080987e-01,-1.399247054123540890e+00
6.680991009213768095e-01,-1.400873356611920029e+00
6.746265141435773272e-01,-1.400371045695276040e+00
6.811670604514243887e-01,-1.399852968972100209e+00
6.877208237809646629e-01,-1.399319095557255421e+00
6.953682514394456948e-01,-1.400945980400972957e+00
7.019638184118250912e-01,-1.400389260913142975e+00
7.085725675451185479e-01,-1.399815812940951254e+00
7.151945219977714485e-01,-1.399225497178210986e+00
7.229790784180142316e-01,-1.400845203176860121e+00
7.296431370823130980e-01,-1.400229412418046770e+00
7.363203838800123080e-01,-1.399595926955192082e+00
7.430108896743677915e-01,-1.398944711641682659e+00
7.509339422004827069e-01,-1.400549662062741119e+00
7.576666891643674129e-01,-1.399870228584454646e+00
7.644126451101121988e-01,-1.399172236296777339e+00
7.724457889032033675e-01,-1.400765782889627609e+00
7.792341527543835689e-01,-1.400037618178837429e+00
7.860356487363544531e-01,-1.399290065473246969e+00
7.941794955786009025e-01,-1.400867614523253035e+00
8.010233268864668243e-01,-1.400087621005482008e+00
8.078803630492203958e-01,-1.399287721876920854e+00
8.161352101521468505e-01,-1.400844366641159189e+00
8.230345597224066889e-01,-1.400009966626117430e+00
8.299469257775864417e-01,-1.399154729259115992e+00
8.383129863880276478e-01,-1.400685670897426016e+00
8.452676383962428597e-01,-1.399793977442859161e+00
8.522351506362850770e-01,-1.398880620432311206e+00
8.607126217304565952e-01,-1.400381270098862485e+00
8.677222683053433805e-01,-1.399429401589099564e+00
8.762816666477419858e-01,-1.400912369936590851e+00
